,InvoiceDate,StockCode,Quantity,TotalPrice,Week,Weekday,Day,UnitPrice,Revenue,ProductCategory
7483,31-05-2022 07:53,9264,20,1580,22,Tuesday,31,79,1560.264294,Home & Garden
7484,18-08-2023 14:26,8578,82,5904,33,Friday,18,72,6270.203893,Electronics
7485,13-06-2022 20:34,1868,6,204,24,Monday,13,34,187.0944864,Toys
7486,10-05-2021 16:48,3624,91,3822,19,Monday,10,42,3802.566131,Home & Garden
7487,26-09-2020 09:42,2740,14,1120,38,Saturday,26,80,1019.125799,Home & Garden
7488,26-09-2020 06:01,2387,71,497,38,Saturday,26,7,543.6751646,Electronics
7489,22-03-2021 14:11,3465,84,4788,12,Monday,22,57,4519.476451,Sports
7490,16-03-2020 10:41,8115,70,1960,11,Monday,16,28,1833.112474,Toys
7491,16-11-2021 19:20,7914,48,2304,46,Tuesday,16,48,2451.223322,Toys
7492,21-03-2022 20:52,5836,40,1000,12,Monday,21,25,908.0059554,Toys
7493,17-01-2020 12:18,2202,40,960,2,Friday,17,24,998.281272,Automotive
7494,20-02-2020 06:25,5499,41,1804,7,Thursday,20,44,1817.541499,Health & Beauty
7495,16-07-2023 16:59,1207,90,5940,29,Sunday,16,66,6297.234942,Food
7496,16-11-2021 07:30,4349,33,2508,46,Tuesday,16,76,2367.953343,Books
7497,24-08-2021 16:41,2770,69,5106,34,Tuesday,24,74,5172.590199,Automotive
7498,12-01-2021 00:33,3756,61,2196,2,Tuesday,12,36,1995.693369,Clothing
7499,13-09-2020 20:40,6666,53,2226,37,Sunday,13,42,2279.468999,Clothing
7500,18-01-2023 16:12,8680,26,1872,3,Wednesday,18,72,1995.156468,Health & Beauty
7501,17-04-2022 09:03,2576,63,1323,16,Sunday,17,21,1250.454059,Toys
7502,12-04-2022 06:49,9986,19,152,15,Tuesday,12,8,153.5136283,Books
7503,29-11-2020 09:04,4632,5,415,48,Sunday,29,83,437.398298,Sports
7504,08-07-2023 21:00,7178,57,2280,27,Saturday,8,40,2504.812924,Toys
7505,26-06-2021 11:32,6491,48,2352,25,Saturday,26,49,2455.830345,Automotive
7506,08-07-2022 06:54,8617,77,5544,27,Friday,8,72,5991.016844,Clothing
7507,06-02-2023 13:38,1044,16,208,6,Monday,6,13,204.3863487,Clothing
7508,10-05-2021 17:56,7853,5,115,19,Monday,10,23,104.6374356,Electronics
7509,30-05-2023 20:55,8571,79,6399,22,Tuesday,30,81,6241.85533,Home & Garden
7510,27-08-2022 09:08,5635,45,3600,34,Saturday,27,80,3480.479997,Home & Garden
7511,22-08-2023 12:13,1035,93,7626,34,Tuesday,22,82,7273.05842,Jewelry
7512,21-10-2021 17:57,4558,52,3276,42,Thursday,21,63,3458.195465,Toys
7513,20-01-2020 10:33,1761,18,684,3,Monday,20,38,656.2813394,Electronics
7514,07-03-2022 11:44,1494,33,1518,10,Monday,7,46,1403.297449,Automotive
7515,10-08-2021 15:51,4582,40,640,32,Tuesday,10,16,657.8661477,Toys
7516,01-01-2020 16:31,1879,39,2223,0,Wednesday,1,57,2443.010324,Books
7517,22-02-2023 11:12,3482,93,4929,8,Wednesday,22,53,4519.408442,Food
7518,16-06-2023 19:40,5890,23,713,24,Friday,16,31,656.4422255,Sports
7519,20-12-2020 14:04,3534,96,1824,51,Sunday,20,19,1790.350311,Food
7520,28-10-2020 13:19,7694,48,2064,43,Wednesday,28,43,1953.209565,Toys
7521,05-03-2023 21:08,6189,89,8099,10,Sunday,5,91,7819.309625,Automotive
7522,03-07-2023 06:16,6824,3,234,27,Monday,3,78,238.6477912,Toys
7523,26-07-2021 16:49,1147,2,38,30,Monday,26,19,34.35472777,Automotive
7524,03-01-2020 16:58,3308,82,7462,0,Friday,3,91,6946.448481,Sports
7525,06-09-2021 21:15,5393,16,1568,36,Monday,6,98,1507.822506,Health & Beauty
7526,19-05-2022 22:24,4915,74,5328,20,Thursday,19,72,5595.308829,Electronics
7527,17-03-2022 10:32,1777,87,6003,11,Thursday,17,69,5886.538531,Books
7528,07-11-2021 08:41,6851,18,1422,45,Sunday,7,79,1389.648948,Books
7529,11-08-2020 11:32,5509,54,1620,32,Tuesday,11,30,1556.634605,Toys
7530,19-12-2021 11:22,8025,9,594,51,Sunday,19,66,570.9233626,Jewelry
7531,26-01-2020 16:27,6068,65,5785,4,Sunday,26,89,5683.091378,Jewelry
7532,22-06-2021 10:50,8084,65,1690,25,Tuesday,22,26,1709.628461,Jewelry
7533,05-05-2020 11:22,9049,33,99,18,Tuesday,5,3,92.49776961,Jewelry
7534,25-05-2020 21:11,1134,8,472,21,Monday,25,59,483.467175,Automotive
7535,17-12-2021 16:58,1454,79,790,50,Friday,17,10,741.8689696,Automotive
7536,31-03-2021 16:18,4200,98,5194,13,Wednesday,31,53,5679.157686,Health & Beauty
7537,15-05-2023 08:49,2350,53,3922,20,Monday,15,74,4124.379566,Sports
7538,25-04-2022 15:32,6112,80,7520,17,Monday,25,94,8076.68703,Toys
7539,01-04-2021 18:19,6493,76,4104,13,Thursday,1,54,4137.051063,Health & Beauty
7540,18-02-2022 08:45,5763,25,850,7,Friday,18,34,932.1827996,Health & Beauty
7541,20-04-2023 16:43,9015,43,3096,16,Thursday,20,72,3021.660111,Health & Beauty
7542,08-08-2022 17:35,6221,33,2211,32,Monday,8,67,2284.011038,Health & Beauty
7543,06-01-2022 09:48,2462,52,5096,1,Thursday,6,98,4601.91058,Toys
7544,10-03-2021 08:14,7336,11,187,10,Wednesday,10,17,199.8583954,Electronics
7545,08-05-2020 23:56,5056,73,2774,18,Friday,8,38,2922.71213,Clothing
7546,18-07-2020 07:28,8147,41,410,28,Saturday,18,10,421.587819,Electronics
7547,11-12-2021 08:21,3361,77,2079,49,Saturday,11,27,1984.505778,Jewelry
7548,20-07-2023 23:54,6927,67,3216,29,Thursday,20,48,2983.251548,Electronics
7549,06-08-2020 04:38,2218,23,598,31,Thursday,6,26,633.1599291,Food
7550,17-06-2020 08:55,4813,83,3071,24,Wednesday,17,37,3082.190075,Home & Garden
7551,18-03-2021 05:24,7723,72,4752,11,Thursday,18,66,4931.594449,Electronics
7552,23-06-2021 13:00,9391,80,3440,25,Wednesday,23,43,3618.759714,Jewelry
7553,09-01-2023 19:54,7600,9,378,2,Monday,9,42,390.0577114,Food
7554,11-12-2022 01:12,8442,45,2745,50,Sunday,11,61,2878.925894,Jewelry
7555,13-06-2023 23:23,3810,32,736,24,Tuesday,13,23,695.0076425,Toys
7556,18-05-2022 20:49,3723,88,4840,20,Wednesday,18,55,5010.265006,Electronics
7557,16-08-2023 18:45,4011,90,1170,33,Wednesday,16,13,1145.50686,Food
7558,25-08-2020 15:03,2154,84,3444,34,Tuesday,25,41,3154.848426,Food
7559,29-08-2023 06:41,3400,30,270,35,Tuesday,29,9,243.0639567,Electronics
7560,20-09-2020 19:16,9336,60,2940,38,Sunday,20,49,2821.357588,Home & Garden
7561,03-03-2023 19:13,2785,16,1472,9,Friday,3,92,1515.479818,Clothing
7562,16-06-2023 10:05,3824,93,5022,24,Friday,16,54,5363.883341,Electronics
7563,03-05-2022 00:19,2195,20,720,18,Tuesday,3,36,734.5825658,Health & Beauty
7564,20-04-2023 15:52,2414,13,351,16,Thursday,20,27,340.8821521,Health & Beauty
7565,17-01-2020 12:31,7500,8,344,2,Friday,17,43,319.3849637,Jewelry
7566,04-12-2020 22:21,9465,26,624,48,Friday,4,24,585.3709756,Clothing
7567,06-04-2020 06:59,5002,80,1120,14,Monday,6,14,1108.954261,Food
7568,25-01-2023 05:45,6380,6,480,4,Wednesday,25,80,469.8937971,Electronics
7569,07-05-2021 15:33,7250,51,3213,18,Friday,7,63,3387.390357,Automotive
7570,18-01-2020 22:56,4104,1,38,2,Saturday,18,38,41.19563933,Automotive
7571,04-02-2022 10:42,5532,53,2279,5,Friday,4,43,2197.812857,Sports
7572,26-04-2023 20:25,6629,85,5695,17,Wednesday,26,67,5171.281635,Clothing
7573,25-11-2020 00:20,5217,49,2401,47,Wednesday,25,49,2315.761826,Home & Garden
7574,10-08-2021 06:55,2695,85,8500,32,Tuesday,10,100,8122.88319,Home & Garden
7575,27-08-2023 19:09,7184,98,2450,35,Sunday,27,25,2313.122158,Sports
7576,05-12-2020 11:10,2798,78,78,48,Saturday,5,1,79.71206602,Sports
7577,04-01-2023 23:01,2186,37,1554,1,Wednesday,4,42,1682.618864,Automotive
7578,22-01-2021 02:31,6932,27,1377,3,Friday,22,51,1347.047222,Jewelry
7579,15-01-2020 03:07,5534,54,2592,2,Wednesday,15,48,2717.801813,Sports
7580,10-02-2023 06:52,5351,73,949,6,Friday,10,13,973.0461928,Automotive
7581,27-03-2020 22:34,5306,79,2212,12,Friday,27,28,2206.785705,Clothing
7582,14-06-2021 22:46,9168,76,7372,24,Monday,14,97,7492.934333,Clothing
7583,11-05-2022 00:28,7621,46,3266,19,Wednesday,11,71,3411.891313,Jewelry
7584,07-12-2020 13:11,9846,82,1476,49,Monday,7,18,1584.504781,Home & Garden
7585,25-10-2021 04:43,8003,47,1316,43,Monday,25,28,1370.696386,Home & Garden
7586,01-02-2022 12:05,3904,21,1890,5,Tuesday,1,90,1923.010647,Food
7587,11-09-2022 20:10,6664,60,180,37,Sunday,11,3,167.0737893,Electronics
7588,24-10-2021 10:15,3733,17,867,43,Sunday,24,51,915.9487589,Electronics
7589,08-10-2023 00:01,6259,46,1794,41,Sunday,8,39,1782.766304,Sports
7590,05-07-2020 20:42,1363,91,3640,27,Sunday,5,40,3535.621959,Health & Beauty
7591,24-06-2021 08:01,3420,29,1566,25,Thursday,24,54,1501.993284,Electronics
7592,20-02-2022 02:42,6345,87,3306,8,Sunday,20,38,3605.001438,Electronics
7593,05-10-2021 12:47,6409,34,2040,40,Tuesday,5,60,2072.58566,Books
7594,05-12-2020 02:49,3209,95,8550,48,Saturday,5,90,7951.383512,Toys
7595,28-04-2023 05:51,1761,91,6279,17,Friday,28,69,6316.544345,Health & Beauty
7596,21-02-2022 18:05,7444,14,476,8,Monday,21,34,506.1620109,Toys
7597,04-01-2023 14:28,4340,56,1512,1,Wednesday,4,27,1497.136621,Sports
7598,10-06-2023 14:19,6351,57,3990,23,Saturday,10,70,3925.967927,Clothing
7599,27-05-2020 21:02,6242,11,847,21,Wednesday,27,77,796.932555,Automotive
7600,02-01-2020 22:10,6736,17,1564,0,Thursday,2,92,1496.804089,Books
7601,04-10-2021 19:31,9245,85,8500,40,Monday,4,100,9024.378643,Toys
7602,14-08-2022 08:37,3531,37,1258,33,Sunday,14,34,1222.300961,Food
7603,04-06-2023 16:55,5643,5,420,23,Sunday,4,84,411.7917678,Sports
7604,10-02-2023 09:47,6690,3,132,6,Friday,10,44,125.4418323,Sports
7605,19-08-2023 18:42,3411,69,1380,33,Saturday,19,20,1299.259523,Sports
7606,23-08-2023 16:05,5562,64,1408,34,Wednesday,23,22,1431.451874,Food
7607,19-05-2023 09:06,6358,74,4662,20,Friday,19,63,4236.18828,Jewelry
7608,22-01-2020 22:05,1699,52,4888,3,Wednesday,22,94,5098.740131,Automotive
7609,23-02-2020 18:10,8151,82,1312,8,Sunday,23,16,1256.478488,Automotive
7610,08-08-2020 21:45,3113,5,305,31,Saturday,8,61,291.8688878,Jewelry
7611,15-08-2020 01:53,2426,60,300,32,Saturday,15,5,303.2868611,Books
7612,28-09-2020 00:40,1357,62,6138,39,Monday,28,99,5768.425241,Clothing
7613,15-11-2021 07:25,7142,73,5548,46,Monday,15,76,5219.872678,Clothing
7614,08-06-2021 09:35,1381,98,2744,23,Tuesday,8,28,2970.471293,Electronics
7615,21-07-2022 12:49,9901,24,456,29,Thursday,21,19,458.4455589,Automotive
7616,25-10-2022 21:09,2408,57,1596,43,Tuesday,25,28,1438.275302,Home & Garden
7617,08-04-2022 03:27,9990,78,3744,14,Friday,8,48,3992.328825,Clothing
7618,01-01-2022 13:07,8842,60,3480,0,Saturday,1,58,3395.794373,Clothing
7619,20-12-2022 05:08,3719,17,136,51,Tuesday,20,8,148.3542534,Sports
7620,25-06-2022 07:18,3216,97,3492,25,Saturday,25,36,3546.628424,Jewelry
7621,12-11-2021 21:44,8374,87,7830,45,Friday,12,90,7151.16715,Electronics
7622,25-10-2022 21:26,3810,53,1272,43,Tuesday,25,24,1323.362055,Sports
7623,01-05-2020 07:52,7025,43,688,17,Friday,1,16,621.7635769,Books
7624,30-03-2020 23:13,3790,39,2184,13,Monday,30,56,2067.784007,Health & Beauty
7625,26-07-2022 09:04,5038,93,4371,30,Tuesday,26,47,4704.571179,Clothing
7626,11-09-2020 19:02,6256,3,12,36,Friday,11,4,11.97075341,Electronics
7627,26-01-2022 20:50,9116,42,2772,4,Wednesday,26,66,2583.427985,Books
7628,09-03-2022 13:10,9242,30,480,10,Wednesday,9,16,490.3874078,Toys
7629,22-04-2020 05:54,6508,95,5700,16,Wednesday,22,60,5685.613489,Toys
7630,28-06-2020 08:16,6292,13,858,26,Sunday,28,66,942.1322729,Jewelry
7631,23-03-2023 01:06,7894,31,3038,12,Thursday,23,98,3257.004381,Clothing
7632,24-04-2021 19:06,6910,37,3552,16,Saturday,24,96,3229.21073,Clothing
7633,04-11-2021 00:46,6519,13,494,44,Thursday,4,38,465.6913799,Home & Garden
7634,09-04-2022 05:34,9009,39,468,14,Saturday,9,12,514.7784923,Jewelry
7635,18-10-2020 01:02,2452,17,1037,42,Sunday,18,61,1109.020758,Toys
7636,21-01-2021 11:48,8505,67,4422,3,Thursday,21,66,4713.439847,Sports
7637,01-02-2022 23:18,3181,47,1927,5,Tuesday,1,41,1935.92843,Jewelry
7638,05-08-2022 18:19,1313,10,920,31,Friday,5,92,841.867001,Food
7639,29-11-2020 04:22,7012,61,4880,48,Sunday,29,80,4883.346239,Clothing
7640,05-03-2021 15:13,1930,6,120,9,Friday,5,20,108.7785379,Toys
7641,15-02-2020 01:38,8039,86,6020,6,Saturday,15,70,5851.405982,Food
7642,17-09-2021 19:59,6158,60,1740,37,Friday,17,29,1842.648221,Sports
7643,13-08-2020 09:49,1379,63,819,32,Thursday,13,13,850.3858707,Automotive
7644,22-05-2021 12:10,7916,67,1340,20,Saturday,22,20,1257.551722,Home & Garden
7645,26-01-2023 18:05,9804,29,145,4,Thursday,26,5,151.4928045,Home & Garden
7646,26-01-2023 12:53,4271,10,770,4,Thursday,26,77,770.7688761,Clothing
7647,16-08-2023 10:35,1122,72,6552,33,Wednesday,16,91,7178.240294,Books
7648,30-03-2023 11:08,5284,8,352,13,Thursday,30,44,319.8224304,Sports
7649,06-09-2022 02:14,8099,48,1488,36,Tuesday,6,31,1597.808164,Toys
7650,08-01-2023 10:58,7695,27,2484,2,Sunday,8,92,2239.68223,Food
7651,29-01-2022 08:13,4919,56,2072,4,Saturday,29,37,2044.366667,Home & Garden
7652,28-04-2023 16:16,9107,92,4876,17,Friday,28,53,5190.063834,Food
7653,27-04-2022 22:30,8305,91,2912,17,Wednesday,27,32,2664.957889,Jewelry
7654,18-04-2023 21:50,6463,1,68,16,Tuesday,18,68,71.79499613,Toys
7655,31-07-2020 21:44,6421,20,140,30,Friday,31,7,137.4271077,Electronics
7656,30-09-2023 14:37,1199,40,1320,39,Saturday,30,33,1296.598788,Automotive
7657,08-01-2022 02:48,9781,63,1260,1,Saturday,8,20,1363.341396,Home & Garden
7658,21-03-2023 06:25,3984,69,4830,12,Tuesday,21,70,5138.429343,Sports
7659,15-08-2023 08:35,3471,100,7300,33,Tuesday,15,73,6819.95143,Jewelry
7660,03-01-2023 21:42,8649,46,1058,1,Tuesday,3,23,1121.500111,Automotive
7661,10-04-2020 08:00,4253,97,3977,14,Friday,10,41,4011.035629,Home & Garden
7662,14-01-2022 11:20,4975,75,2250,2,Friday,14,30,2286.025824,Sports
7663,06-03-2022 10:51,2729,48,4128,10,Sunday,6,86,3848.225931,Electronics
7664,14-05-2020 07:17,1695,79,6952,19,Thursday,14,88,7394.882535,Books
7665,20-09-2023 07:19,7266,17,782,38,Wednesday,20,46,783.6936496,Jewelry
7666,19-02-2023 22:24,5387,80,3520,8,Sunday,19,44,3204.661656,Electronics
7667,24-03-2020 13:42,7773,66,2574,12,Tuesday,24,39,2473.639115,Toys
7668,22-06-2023 17:31,9592,85,3825,25,Thursday,22,45,3758.817215,Jewelry
7669,23-08-2021 11:21,5241,30,1770,34,Monday,23,59,1832.799043,Automotive
7670,29-04-2020 09:20,2912,84,6132,17,Wednesday,29,73,5673.92781,Jewelry
7671,12-12-2021 16:49,2202,75,150,50,Sunday,12,2,155.6670625,Sports
7672,06-04-2022 18:17,1607,38,3154,14,Wednesday,6,83,3349.914642,Jewelry
7673,20-08-2020 04:29,3491,37,2701,33,Thursday,20,73,2822.241285,Clothing
7674,13-01-2020 09:40,1222,82,8118,2,Monday,13,99,8580.825201,Automotive
7675,09-04-2023 15:27,1461,78,4134,15,Sunday,9,53,3856.964856,Books
7676,08-05-2022 14:29,7187,81,1296,19,Sunday,8,16,1239.626298,Books
7677,08-09-2023 07:30,7352,56,1456,36,Friday,8,26,1442.5141,Electronics
7678,01-07-2020 04:27,6166,62,4712,26,Wednesday,1,76,5032.528511,Automotive
7679,11-11-2020 03:05,2490,92,2300,45,Wednesday,11,25,2311.223413,Home & Garden
7680,17-12-2020 18:00,4426,31,1984,50,Thursday,17,64,2082.489957,Sports
7681,15-10-2021 06:33,7899,92,2576,41,Friday,15,28,2724.032737,Home & Garden
7682,21-07-2022 18:32,2205,58,3944,29,Thursday,21,68,3652.418897,Food
7683,03-02-2021 07:49,2632,41,2747,5,Wednesday,3,67,2758.835455,Sports
7684,11-08-2022 14:36,8131,23,506,32,Thursday,11,22,459.4943403,Sports
7685,15-10-2022 05:10,2593,31,899,41,Saturday,15,29,916.6739713,Automotive
7686,14-09-2021 07:44,9554,13,364,37,Tuesday,14,28,377.1386651,Clothing
7687,11-09-2020 18:23,9920,96,1248,36,Friday,11,13,1372.698586,Food
7688,27-10-2021 03:14,5918,32,2656,43,Wednesday,27,83,2803.645068,Sports
7689,13-05-2023 04:13,5386,50,1850,19,Saturday,13,37,1953.158667,Sports
7690,06-12-2021 02:00,2106,23,1173,49,Monday,6,51,1208.121039,Automotive
7691,27-04-2022 18:01,1103,31,2914,17,Wednesday,27,94,2808.66613,Automotive
7692,08-06-2020 00:50,5376,98,1960,23,Monday,8,20,2100.797616,Toys
7693,11-01-2020 22:44,2639,22,1826,1,Saturday,11,83,1721.50263,Toys
7694,12-06-2023 11:13,7304,1,40,24,Monday,12,40,42.66155457,Books
7695,05-11-2022 21:48,4572,49,1715,44,Saturday,5,35,1594.377099,Books
7696,23-11-2020 13:56,5816,35,1435,47,Monday,23,41,1490.508662,Food
7697,06-12-2022 17:04,5401,47,4230,49,Tuesday,6,90,4120.093559,Jewelry
7698,11-06-2021 04:17,5588,62,496,23,Friday,11,8,453.6329064,Home & Garden
7699,21-08-2020 18:58,8133,95,8740,33,Friday,21,92,8324.258207,Home & Garden
7700,20-06-2022 18:41,8405,13,338,25,Monday,20,26,333.7279807,Food
7701,20-01-2020 01:27,1379,59,2478,3,Monday,20,42,2550.316771,Clothing
7702,14-09-2022 00:24,6789,49,686,37,Wednesday,14,14,752.5403681,Sports
7703,26-07-2020 00:42,6503,95,5320,30,Sunday,26,56,5710.450839,Electronics
7704,27-08-2023 09:13,5745,31,2201,35,Sunday,27,71,2229.224679,Electronics
7705,30-08-2022 22:42,5667,33,1881,35,Tuesday,30,57,1880.939341,Health & Beauty
7706,16-03-2022 02:20,1219,23,1472,11,Wednesday,16,64,1472.353584,Food
7707,25-12-2020 23:02,2837,4,188,51,Friday,25,47,182.2707838,Toys
7708,02-09-2020 06:06,3397,95,1900,35,Wednesday,2,20,1778.627832,Books
7709,28-03-2020 13:31,5678,93,5673,12,Saturday,28,61,5716.846779,Jewelry
7710,17-01-2020 03:58,5341,36,288,2,Friday,17,8,268.4053605,Sports
7711,02-01-2022 02:37,3918,79,4740,1,Sunday,2,60,4719.262636,Home & Garden
7712,31-05-2023 19:08,4657,28,1568,22,Wednesday,31,56,1544.274308,Home & Garden
7713,08-04-2022 07:26,2759,12,1116,14,Friday,8,93,1089.410683,Health & Beauty
7714,15-08-2023 09:37,1069,91,3822,33,Tuesday,15,42,3896.136516,Electronics
7715,18-08-2021 08:04,8390,6,558,33,Wednesday,18,93,552.9512241,Toys
7716,04-03-2020 10:48,7259,81,1863,9,Wednesday,4,23,1830.807414,Electronics
7717,26-05-2023 08:46,7645,94,5170,21,Friday,26,55,5054.713933,Automotive
7718,15-03-2023 12:21,5708,37,1591,11,Wednesday,15,43,1468.112099,Books
7719,20-02-2021 17:42,9408,20,20,7,Saturday,20,1,19.22213262,Toys
7720,19-02-2022 00:02,2059,82,5576,7,Saturday,19,68,5417.858422,Jewelry
7721,17-06-2023 00:22,1605,61,2318,24,Saturday,17,38,2364.750052,Electronics
7722,14-10-2021 20:57,4697,16,640,41,Thursday,14,40,662.4574631,Home & Garden
7723,15-11-2022 20:40,3283,94,4794,46,Tuesday,15,51,5245.41722,Food
7724,13-07-2022 05:30,4916,25,525,28,Wednesday,13,21,577.2595362,Toys
7725,09-09-2023 23:17,1033,40,480,36,Saturday,9,12,450.6437925,Food
7726,20-09-2023 23:47,9447,39,1677,38,Wednesday,20,43,1749.5816,Toys
7727,07-06-2023 13:58,6554,48,2832,23,Wednesday,7,59,2986.070851,Home & Garden
7728,01-02-2021 16:29,1118,36,1476,5,Monday,1,41,1490.590443,Home & Garden
7729,02-03-2021 11:48,9073,45,3420,9,Tuesday,2,76,3406.589156,Books
7730,10-10-2022 05:23,9540,87,7482,41,Monday,10,86,6954.799518,Jewelry
7731,21-08-2021 21:14,5790,24,168,33,Saturday,21,7,183.6766522,Automotive
7732,27-09-2021 01:43,4236,16,800,39,Monday,27,50,851.7643778,Home & Garden
7733,11-06-2023 23:45,4923,83,7719,24,Sunday,11,93,8250.199591,Books
7734,31-03-2022 18:58,4349,3,267,13,Thursday,31,89,285.3022891,Health & Beauty
7735,29-01-2020 12:26,8520,24,2256,4,Wednesday,29,94,2408.079392,Jewelry
7736,20-02-2022 04:19,6884,47,4465,8,Sunday,20,95,4331.316144,Toys
7737,01-12-2020 02:26,2429,72,4392,48,Tuesday,1,61,4121.197602,Electronics
7738,01-12-2022 02:56,2176,23,1058,48,Thursday,1,46,974.7172974,Sports
7739,23-06-2023 10:07,6185,53,5247,25,Friday,23,99,5667.029305,Health & Beauty
7740,31-05-2022 22:48,5286,60,3600,22,Tuesday,31,60,3942.842187,Food
7741,16-03-2021 15:41,8340,5,350,11,Tuesday,16,70,365.6744365,Home & Garden
7742,03-07-2020 01:10,7137,96,4032,26,Friday,3,42,4131.168977,Sports
7743,07-03-2022 05:10,2961,85,7905,10,Monday,7,93,8347.202836,Electronics
7744,08-08-2022 19:15,9057,90,7650,32,Monday,8,85,8224.473616,Food
7745,27-06-2021 03:31,1505,40,3840,26,Sunday,27,96,3993.315138,Home & Garden
7746,08-12-2021 13:28,2247,87,3393,49,Wednesday,8,39,3201.037186,Books
7747,03-07-2021 10:14,9216,93,8928,26,Saturday,3,96,9499.024618,Automotive
7748,27-03-2023 07:32,3312,83,7553,13,Monday,27,91,7063.656559,Clothing
7749,20-01-2020 09:17,8676,6,186,3,Monday,20,31,183.0136664,Books
7750,12-05-2023 18:48,1755,68,3128,19,Friday,12,46,3296.001245,Automotive
7751,17-02-2022 09:33,1151,18,180,7,Thursday,17,10,192.579725,Books
7752,31-03-2021 04:15,3250,82,3936,13,Wednesday,31,48,4197.220371,Toys
7753,13-08-2021 13:39,2259,82,5576,32,Friday,13,68,5665.329522,Books
7754,11-11-2020 23:06,4392,93,2790,45,Wednesday,11,30,2870.55834,Clothing
7755,14-06-2023 01:48,2794,59,1593,24,Wednesday,14,27,1708.758885,Health & Beauty
7756,04-05-2021 03:10,7112,16,1328,18,Tuesday,4,83,1195.283843,Jewelry
7757,14-05-2023 19:42,1037,57,5130,20,Sunday,14,90,4866.397337,Toys
7758,14-02-2020 05:23,6329,58,2552,6,Friday,14,44,2553.288941,Jewelry
7759,01-12-2021 10:25,2940,53,3445,48,Wednesday,1,65,3675.900366,Sports
7760,05-12-2021 09:01,3984,61,2074,49,Sunday,5,34,1990.260735,Health & Beauty
7761,22-04-2023 13:18,5256,89,5696,16,Saturday,22,64,5994.561493,Clothing
7762,18-07-2020 14:43,4184,20,620,28,Saturday,18,31,564.1519562,Jewelry
7763,07-09-2020 22:21,8938,68,1088,36,Monday,7,16,1145.671156,Automotive
7764,06-08-2023 11:15,9032,31,2418,32,Sunday,6,78,2373.706956,Automotive
7765,24-05-2020 18:08,3412,72,7200,21,Sunday,24,100,6617.812223,Jewelry
7766,15-01-2022 18:52,4736,71,3053,2,Saturday,15,43,3086.077462,Home & Garden
7767,07-07-2020 17:47,9550,17,1462,27,Tuesday,7,86,1458.499006,Toys
7768,07-10-2020 16:38,9649,10,710,40,Wednesday,7,71,744.0134148,Sports
7769,03-12-2022 20:15,3849,26,1716,48,Saturday,3,66,1569.982551,Clothing
7770,17-03-2020 06:57,2440,50,750,11,Tuesday,17,15,691.0012271,Toys
7771,26-03-2021 11:45,3728,81,486,12,Friday,26,6,526.6425766,Automotive
7772,27-09-2023 15:44,1604,7,126,39,Wednesday,27,18,129.6410124,Home & Garden
7773,30-05-2021 02:36,1248,71,3976,22,Sunday,30,56,4040.342107,Sports
7774,23-06-2022 06:35,6246,94,6016,25,Thursday,23,64,6353.12156,Automotive
7775,03-10-2022 17:14,6282,97,6984,40,Monday,3,72,6315.961565,Clothing
7776,13-09-2022 13:24,6460,21,987,37,Tuesday,13,47,972.8976311,Jewelry
7777,10-10-2022 07:27,4190,38,2470,41,Monday,10,65,2341.944993,Health & Beauty
7778,30-10-2021 17:33,5579,17,1445,43,Saturday,30,85,1567.75968,Food
7779,03-04-2022 22:19,9797,84,1932,14,Sunday,3,23,1999.392459,Home & Garden
7780,19-11-2021 03:30,2358,63,3150,46,Friday,19,50,3056.474976,Food
7781,15-05-2023 01:41,4512,83,3901,20,Monday,15,47,4153.966859,Jewelry
7782,29-12-2022 20:39,7854,13,286,52,Thursday,29,22,310.39936,Automotive
7783,03-10-2023 04:02,8945,6,276,40,Tuesday,3,46,283.1779642,Health & Beauty
7784,15-05-2023 19:58,7888,29,116,20,Monday,15,4,120.6365436,Clothing
7785,10-08-2022 13:59,2253,72,4464,32,Wednesday,10,62,4291.185117,Food
7786,05-03-2022 03:57,4774,29,667,9,Saturday,5,23,670.4602913,Home & Garden
7787,29-04-2020 22:45,7327,65,455,17,Wednesday,29,7,437.4895746,Toys
7788,07-02-2021 03:55,5040,81,6561,6,Sunday,7,81,7133.398777,Clothing
7789,28-02-2023 14:04,1881,13,572,9,Tuesday,28,44,553.9512042,Automotive
7790,23-02-2022 01:17,4475,14,1246,8,Wednesday,23,89,1338.806426,Electronics
7791,10-06-2023 23:06,4305,74,4958,23,Saturday,10,67,5036.88216,Jewelry
7792,30-05-2023 04:19,3740,13,325,22,Tuesday,30,25,344.6538308,Sports
7793,19-02-2021 15:57,3638,14,994,7,Friday,19,71,917.1228237,Electronics
7794,11-04-2020 01:47,3531,27,1836,14,Saturday,11,68,1802.654492,Books
7795,11-03-2023 06:26,5455,78,2028,10,Saturday,11,26,2150.235907,Food
7796,20-01-2022 22:02,5374,50,2400,3,Thursday,20,48,2251.530991,Clothing
7797,09-07-2023 13:33,9384,9,783,28,Sunday,9,87,796.20165,Jewelry
7798,04-01-2023 06:32,1307,6,450,1,Wednesday,4,75,476.9242996,Toys
7799,30-07-2022 09:53,9997,51,2703,30,Saturday,30,53,2675.605145,Home & Garden
7800,24-06-2022 06:38,9466,47,2068,25,Friday,24,44,2125.67671,Automotive
7801,14-11-2022 07:20,5111,87,3045,46,Monday,14,35,3101.711848,Health & Beauty
